session_id,user_id,region,user_segment,device,variant,peak_hour,rainy_weather,basket_size,order_subtotal,delivery_fee,checkout_started,converted_order,tipped,tip_pct,tip_amount,driver_accepted
TIP-00766,USR-0046,south,new_user,ios,treatment,1,0,2,17.14,3.3,1,0,0,0.0,0.0,0
TIP-00767,USR-0047,east,casual,android,control,1,0,3,22.68,3.49,1,0,0,0.0,0.0,0
TIP-00768,USR-0048,west,power_user,web,treatment,0,0,4,24.64,3.21,1,0,0,0.0,0.0,0
TIP-00769,USR-0049,north,new_user,ios,treatment,0,0,1,26.83,3.04,1,1,1,0.1544,4.14,0
TIP-00770,USR-0050,south,casual,android,control,0,0,2,31.15,3.05,1,0,0,0.0,0.0,0
TIP-00771,USR-0051,east,power_user,web,control,1,1,3,33.37,3.48,1,0,0,0.0,0.0,0
TIP-00772,USR-0052,west,new_user,ios,treatment,1,0,4,36.41,3.27,1,0,0,0.0,0.0,0
TIP-00773,USR-0053,north,casual,android,control,0,0,1,42.02,3.04,1,1,0,0.0,0.0,0
TIP-00774,USR-0054,south,power_user,web,control,0,0,2,44.84,2.79,1,0,0,0.0,0.0,0
TIP-00775,USR-0055,east,new_user,ios,treatment,0,0,3,19.91,2.99,1,1,1,0.1575,3.14,1
TIP-00776,USR-0056,west,casual,android,treatment,1,0,4,20.96,3.61,1,0,0,0.0,0.0,0
TIP-00777,USR-0057,north,power_user,web,control,1,0,1,25.48,3.87,1,1,1,0.1273,3.24,1
TIP-00778,USR-0058,south,new_user,ios,treatment,0,1,2,27.5,3.23,1,0,0,0.0,0.0,0
TIP-00779,USR-0059,east,casual,android,treatment,0,0,3,31.68,3.54,1,1,0,0.0,0.0,1
TIP-00780,USR-0060,west,power_user,web,control,0,0,4,33.17,2.88,1,1,1,0.1537,5.1,1
TIP-00781,USR-0061,north,new_user,ios,control,1,0,1,38.39,3.77,1,1,0,0.0,0.0,0
TIP-00782,USR-0062,south,casual,android,treatment,1,0,2,40.87,2.87,1,1,0,0.0,0.0,1
TIP-00783,USR-0063,east,power_user,web,control,0,0,3,44.8,2.67,1,1,1,0.1552,6.95,1
TIP-00784,USR-0064,west,new_user,ios,control,0,0,4,17.74,3.32,1,1,0,0.0,0.0,1
TIP-00785,USR-0065,north,casual,android,treatment,0,1,1,22.78,3.3,1,0,0,0.0,0.0,0
TIP-00786,USR-0066,south,power_user,web,treatment,1,0,2,25.58,3.46,1,1,0,0.0,0.0,0
TIP-00787,USR-0067,east,new_user,ios,control,1,0,3,27.32,3.57,1,0,0,0.0,0.0,0
TIP-00788,USR-0068,west,casual,android,treatment,0,0,4,30.84,3.54,1,0,0,0.0,0.0,0
TIP-00789,USR-0069,north,power_user,web,treatment,0,0,1,33.8,3.1,1,1,1,0.1371,4.63,1
TIP-00790,USR-0070,south,new_user,ios,control,0,0,2,38.78,3.4,1,0,0,0.0,0.0,0
TIP-00791,USR-0071,east,casual,android,control,1,0,3,41.45,3.55,1,0,0,0.0,0.0,0
TIP-00792,USR-0072,west,power_user,web,treatment,1,1,4,44.15,3.5,1,0,0,0.0,0.0,0
TIP-00793,USR-0073,north,new_user,ios,control,0,0,1,19.89,2.81,1,1,0,0.0,0.0,1
TIP-00794,USR-0074,south,casual,android,control,0,0,2,20.56,3.06,1,1,1,0.1316,2.71,1
TIP-00795,USR-0075,east,power_user,web,treatment,0,0,3,25.07,2.77,1,1,1,0.1275,3.2,1
TIP-00796,USR-0076,west,new_user,ios,treatment,1,0,4,27.43,2.9,1,0,0,0.0,0.0,0
TIP-00797,USR-0077,north,casual,android,control,1,0,1,31.57,3.57,1,1,1,0.1127,3.56,0
TIP-00798,USR-0078,south,power_user,web,treatment,0,0,2,33.82,2.73,1,1,1,0.1388,4.69,1
TIP-00799,USR-0079,east,new_user,ios,treatment,0,1,3,37.72,2.59,1,1,1,0.1373,5.18,1
TIP-00800,USR-0080,west,casual,android,control,0,0,4,39.9,3.32,1,1,0,0.0,0.0,0
TIP-00801,USR-0081,north,power_user,web,control,1,0,1,45.54,2.85,1,0,0,0.0,0.0,0
TIP-00802,USR-0082,south,new_user,ios,treatment,1,0,2,18.23,3.83,1,0,0,0.0,0.0,0
TIP-00803,USR-0083,east,casual,android,control,0,0,3,21.99,3.54,1,0,0,0.0,0.0,0
TIP-00804,USR-0084,west,power_user,web,control,0,0,4,24.23,3.5,1,0,0,0.0,0.0,0
TIP-00805,USR-0085,north,new_user,ios,treatment,0,0,1,27.63,3.08,1,1,0,0.0,0.0,0
TIP-00806,USR-0086,south,casual,android,treatment,1,1,2,30.8,3.72,1,1,1,0.1604,4.94,1
TIP-00807,USR-0087,east,power_user,web,control,1,0,3,34.44,3.88,1,1,0,0.0,0.0,1
TIP-00808,USR-0088,west,new_user,ios,treatment,0,0,4,36.02,2.56,1,0,0,0.0,0.0,0
TIP-00809,USR-0089,north,casual,android,treatment,0,0,1,41.68,3.44,1,1,1,0.1326,5.53,1
TIP-00810,USR-0090,south,power_user,web,control,0,0,2,45.52,3.34,1,1,0,0.0,0.0,0
TIP-00811,USR-0091,east,new_user,ios,control,1,0,3,17.29,3.35,1,1,1,0.112,1.94,0
TIP-00812,USR-0092,west,casual,android,treatment,1,0,4,21.79,3.47,1,1,1,0.1483,3.23,1
TIP-00813,USR-0093,north,power_user,web,control,0,1,1,24.59,2.51,1,0,0,0.0,0.0,0
TIP-00814,USR-0094,south,new_user,ios,control,0,0,2,28.11,3.2,1,0,0,0.0,0.0,0
TIP-00815,USR-0095,east,casual,android,treatment,0,0,3,32.02,3.13,1,0,0,0.0,0.0,0
TIP-00816,USR-0096,west,power_user,web,treatment,1,0,4,33.03,3.86,1,1,0,0.0,0.0,1
TIP-00817,USR-0097,north,new_user,ios,control,1,0,1,36.28,3.68,1,1,1,0.1293,4.69,1
TIP-00818,USR-0098,south,casual,android,treatment,0,0,2,40.91,2.64,1,1,0,0.0,0.0,1
TIP-00819,USR-0099,east,power_user,web,treatment,0,0,3,45.47,2.65,1,0,0,0.0,0.0,0
TIP-00820,USR-0100,west,new_user,ios,control,0,1,4,19.73,3.36,1,0,0,0.0,0.0,0
TIP-00821,USR-0101,north,casual,android,control,1,0,1,21.19,3.88,1,1,1,0.0998,2.11,1
TIP-00822,USR-0102,south,power_user,web,treatment,1,0,2,25.11,3.43,1,0,0,0.0,0.0,0
TIP-00823,USR-0103,east,new_user,ios,control,0,0,3,27.38,3.31,1,0,0,0.0,0.0,0
TIP-00824,USR-0104,west,casual,android,control,0,0,4,30.7,2.94,1,0,0,0.0,0.0,0
TIP-00825,USR-0105,north,power_user,web,treatment,0,0,1,34.44,2.67,1,1,0,0.0,0.0,1
TIP-00826,USR-0106,south,new_user,ios,treatment,1,0,2,36.58,3.72,1,0,0,0.0,0.0,0
TIP-00827,USR-0107,east,casual,android,control,1,1,3,41.92,3.87,1,0,0,0.0,0.0,0
TIP-00828,USR-0108,west,power_user,web,treatment,0,0,4,43.88,3.09,1,1,1,0.1324,5.81,1
TIP-00829,USR-0109,north,new_user,ios,treatment,0,0,1,18.36,2.85,1,1,0,0.0,0.0,1
TIP-00830,USR-0110,south,casual,android,control,0,0,2,21.98,3.48,1,1,1,0.1349,2.97,1
TIP-00831,USR-0111,east,power_user,web,control,1,0,3,25.07,3.46,1,1,1,0.1326,3.32,1
TIP-00832,USR-0112,west,new_user,ios,treatment,1,0,4,27.19,3.08,1,0,0,0.0,0.0,0
TIP-00833,USR-0113,north,casual,android,control,0,0,1,31.0,3.41,1,1,0,0.0,0.0,0
TIP-00834,USR-0114,south,power_user,web,control,0,1,2,34.28,2.88,1,1,1,0.1107,3.79,1
TIP-00835,USR-0115,east,new_user,ios,treatment,0,0,3,38.69,3.43,1,1,1,0.1335,5.17,0
TIP-00836,USR-0116,west,casual,android,treatment,1,0,4,39.44,2.92,1,1,1,0.1287,5.08,1
TIP-00837,USR-0117,north,power_user,web,control,1,0,1,43.7,3.49,1,0,0,0.0,0.0,0
TIP-00838,USR-0118,south,new_user,ios,treatment,0,0,2,18.57,3.09,1,0,0,0.0,0.0,0
TIP-00839,USR-0119,east,casual,android,treatment,0,0,3,21.51,3.34,1,1,1,0.1615,3.47,1
TIP-00840,USR-0120,west,power_user,web,control,0,0,4,24.13,3.0,1,1,1,0.1446,3.49,1
TIP-00841,USR-0121,north,new_user,ios,control,1,1,1,29.11,3.73,1,0,0,0.0,0.0,0
TIP-00842,USR-0122,south,casual,android,treatment,1,0,2,30.13,3.41,1,1,1,0.1632,4.92,1
TIP-00843,USR-0123,east,power_user,web,control,0,0,3,35.9,3.3,1,1,1,0.121,4.34,1
TIP-00844,USR-0124,west,new_user,ios,control,0,0,4,36.2,2.9,1,1,1,0.1669,6.04,1
TIP-00845,USR-0125,north,casual,android,treatment,0,0,1,40.7,2.99,1,1,0,0.0,0.0,1
TIP-00846,USR-0126,south,power_user,web,treatment,1,0,2,44.65,3.41,1,0,0,0.0,0.0,0
TIP-00847,USR-0127,east,new_user,ios,control,1,0,3,19.47,3.13,1,1,1,0.145,2.82,1
TIP-00848,USR-0128,west,casual,android,treatment,0,1,4,22.09,3.41,1,1,1,0.1769,3.91,1
TIP-00849,USR-0129,north,power_user,web,treatment,0,0,1,24.33,3.44,1,1,1,0.1362,3.31,1
TIP-00850,USR-0130,south,new_user,ios,control,0,0,2,26.84,2.67,1,1,0,0.0,0.0,1
TIP-00851,USR-0131,east,casual,android,control,1,0,3,30.2,3.24,1,0,0,0.0,0.0,0
TIP-00852,USR-0132,west,power_user,web,treatment,1,0,4,33.18,3.09,1,0,0,0.0,0.0,0
TIP-00853,USR-0133,north,new_user,ios,control,0,0,1,38.3,3.02,1,1,1,0.1019,3.9,0
TIP-00854,USR-0134,south,casual,android,control,0,0,2,39.27,2.54,1,1,1,0.1356,5.33,1
TIP-00855,USR-0135,east,power_user,web,treatment,0,1,3,44.23,2.55,1,1,1,0.1717,7.59,1
TIP-00856,USR-0136,west,new_user,ios,treatment,1,0,4,18.6,2.86,1,0,0,0.0,0.0,0
TIP-00857,USR-0137,north,casual,android,control,1,0,1,22.12,3.15,1,1,1,0.1476,3.26,0
TIP-00858,USR-0138,south,power_user,web,treatment,0,0,2,23.75,3.4,1,1,0,0.0,0.0,0
TIP-00859,USR-0139,east,new_user,ios,treatment,0,0,3,26.98,3.22,1,1,0,0.0,0.0,1
TIP-00860,USR-0140,west,casual,android,control,0,0,4,31.05,3.14,1,1,1,0.123,3.82,1
TIP-00861,USR-0141,north,power_user,web,control,1,0,1,35.55,3.39,1,1,1,0.0983,3.49,1
TIP-00862,USR-0142,south,new_user,ios,treatment,1,1,2,37.97,2.88,1,0,0,0.0,0.0,0
TIP-00863,USR-0143,east,casual,android,control,0,0,3,40.81,2.62,1,1,1,0.1422,5.8,0
TIP-00864,USR-0144,west,power_user,web,control,0,0,4,45.27,3.34,1,1,1,0.1374,6.22,1
TIP-00865,USR-0145,north,new_user,ios,treatment,0,0,1,18.5,2.74,1,0,0,0.0,0.0,0
TIP-00866,USR-0146,south,casual,android,treatment,1,0,2,22.53,3.26,1,1,0,0.0,0.0,0
TIP-00867,USR-0147,east,power_user,web,control,1,0,3,25.43,2.95,1,1,1,0.1218,3.1,0
TIP-00868,USR-0148,west,new_user,ios,treatment,0,0,4,27.31,3.45,1,1,1,0.166,4.53,1
TIP-00869,USR-0149,north,casual,android,treatment,0,1,1,31.45,2.62,1,1,0,0.0,0.0,1
TIP-00870,USR-0150,south,power_user,web,control,0,0,2,33.81,2.89,1,1,0,0.0,0.0,1
TIP-00871,USR-0151,east,new_user,ios,control,1,0,3,38.74,3.31,1,1,1,0.1464,5.67,1
TIP-00872,USR-0152,west,casual,android,treatment,1,0,4,40.52,3.7,1,1,1,0.1575,6.38,1
TIP-00873,USR-0153,north,power_user,web,control,0,0,1,43.38,2.87,1,0,0,0.0,0.0,0
TIP-00874,USR-0154,south,new_user,ios,control,0,0,2,19.15,3.43,1,0,0,0.0,0.0,0
TIP-00875,USR-0155,east,casual,android,treatment,0,0,3,22.39,2.98,1,0,0,0.0,0.0,0
TIP-00876,USR-0156,west,power_user,web,treatment,1,1,4,23.72,3.08,1,1,1,0.1573,3.73,1
TIP-00877,USR-0157,north,new_user,ios,control,1,0,1,28.66,3.02,1,0,0,0.0,0.0,0
TIP-00878,USR-0158,south,casual,android,treatment,0,0,2,29.62,2.59,1,1,0,0.0,0.0,1
TIP-00879,USR-0159,east,power_user,web,treatment,0,0,3,33.01,2.73,1,1,1,0.1401,4.62,0
TIP-00880,USR-0160,west,new_user,ios,control,0,0,4,37.96,3.06,1,0,0,0.0,0.0,0
TIP-00881,USR-0161,north,casual,android,control,1,0,1,41.11,3.88,1,0,0,0.0,0.0,0
TIP-00882,USR-0162,south,power_user,web,treatment,1,0,2,44.45,3.32,1,1,1,0.1552,6.9,1
TIP-00883,USR-0163,east,new_user,ios,control,0,1,3,16.91,3.15,1,1,1,0.1183,2.0,1
TIP-00884,USR-0164,west,casual,android,control,0,0,4,20.77,2.49,1,1,0,0.0,0.0,0
TIP-00885,USR-0165,north,power_user,web,treatment,0,0,1,24.33,2.92,1,1,1,0.1435,3.49,1
TIP-00886,USR-0166,south,new_user,ios,treatment,1,0,2,26.69,3.15,1,0,0,0.0,0.0,0
TIP-00887,USR-0167,east,casual,android,control,1,0,3,32.53,3.22,1,0,0,0.0,0.0,0
TIP-00888,USR-0168,west,power_user,web,treatment,0,0,4,33.68,3.16,1,1,0,0.0,0.0,1
TIP-00889,USR-0169,north,new_user,ios,treatment,0,0,1,36.84,2.94,1,1,1,0.1192,4.39,0
TIP-00890,USR-0170,south,casual,android,control,0,1,2,41.77,3.54,1,0,0,0.0,0.0,0
TIP-00891,USR-0171,east,power_user,web,control,1,0,3,45.0,3.47,1,0,0,0.0,0.0,0
TIP-00892,USR-0172,west,new_user,ios,treatment,1,0,4,19.89,3.46,1,0,0,0.0,0.0,0
TIP-00893,USR-0173,north,casual,android,control,0,0,1,22.42,3.55,1,1,1,0.1253,2.81,1
TIP-00894,USR-0174,south,power_user,web,control,0,0,2,23.57,2.56,1,1,0,0.0,0.0,1
TIP-00895,USR-0175,east,new_user,ios,treatment,0,0,3,27.14,2.84,1,0,0,0.0,0.0,0
TIP-00896,USR-0176,west,casual,android,treatment,1,0,4,31.25,2.85,1,0,0,0.0,0.0,0
TIP-00897,USR-0177,north,power_user,web,control,1,1,1,33.59,2.94,1,0,0,0.0,0.0,0
TIP-00898,USR-0178,south,new_user,ios,treatment,0,0,2,38.63,2.57,1,0,0,0.0,0.0,0
TIP-00899,USR-0179,east,casual,android,treatment,0,0,3,40.72,2.88,1,0,0,0.0,0.0,0
TIP-00900,USR-0180,west,power_user,web,control,0,0,4,43.26,3.53,1,0,0,0.0,0.0,0
TIP-00901,USR-0181,north,new_user,ios,control,1,0,1,19.71,3.39,1,1,0,0.0,0.0,0
TIP-00902,USR-0182,south,casual,android,treatment,1,0,2,20.66,3.06,1,1,1,0.1196,2.47,1
TIP-00903,USR-0183,east,power_user,web,control,0,0,3,26.14,3.23,1,0,0,0.0,0.0,0
TIP-00904,USR-0184,west,new_user,ios,control,0,1,4,28.36,3.33,1,1,1,0.1435,4.07,1
TIP-00905,USR-0185,north,casual,android,treatment,0,0,1,31.18,3.57,1,0,0,0.0,0.0,0
TIP-00906,USR-0186,south,power_user,web,treatment,1,0,2,35.58,3.38,1,0,0,0.0,0.0,0
TIP-00907,USR-0187,east,new_user,ios,control,1,0,3,38.93,3.15,1,1,1,0.112,4.36,0
TIP-00908,USR-0188,west,casual,android,treatment,0,0,4,40.73,3.08,1,1,1,0.1647,6.71,1
TIP-00909,USR-0189,north,power_user,web,treatment,0,0,1,45.52,3.26,1,1,1,0.1037,4.72,1
TIP-00910,USR-0190,south,new_user,ios,control,0,0,2,18.66,2.85,1,0,0,0.0,0.0,0
TIP-00911,USR-0191,east,casual,android,control,1,1,3,20.83,3.44,1,1,1,0.1427,2.97,1
TIP-00912,USR-0192,west,power_user,web,treatment,1,0,4,24.8,3.07,1,0,0,0.0,0.0,0
TIP-00913,USR-0193,north,new_user,ios,control,0,0,1,27.59,3.43,1,1,1,0.1002,2.76,1
TIP-00914,USR-0194,south,casual,android,control,0,0,2,30.33,2.6,1,1,1,0.1248,3.79,1
TIP-00915,USR-0195,east,power_user,web,treatment,0,0,3,33.27,3.55,1,1,0,0.0,0.0,1
TIP-00916,USR-0196,west,new_user,ios,treatment,1,0,4,37.6,3.94,1,0,0,0.0,0.0,0
TIP-00917,USR-0197,north,casual,android,control,1,0,1,40.85,3.63,1,0,0,0.0,0.0,0
TIP-00918,USR-0198,south,power_user,web,treatment,0,1,2,43.36,3.11,1,1,1,0.149,6.46,1
TIP-00919,USR-0199,east,new_user,ios,treatment,0,0,3,19.4,3.01,1,0,0,0.0,0.0,0
TIP-00920,USR-0200,west,casual,android,control,0,0,4,21.44,2.86,1,1,1,0.1683,3.61,1
TIP-00921,USR-0201,north,power_user,web,control,1,0,1,23.26,2.97,1,0,0,0.0,0.0,0
TIP-00922,USR-0202,south,new_user,ios,treatment,1,0,2,29.48,3.06,1,0,0,0.0,0.0,0
TIP-00923,USR-0203,east,casual,android,control,0,0,3,31.68,2.68,1,0,0,0.0,0.0,0
TIP-00924,USR-0204,west,power_user,web,control,0,0,4,33.94,3.23,1,1,0,0.0,0.0,0
TIP-00925,USR-0205,north,new_user,ios,treatment,0,1,1,37.22,2.81,1,0,0,0.0,0.0,0
TIP-00926,USR-0206,south,casual,android,treatment,1,0,2,39.66,3.02,1,0,0,0.0,0.0,0
TIP-00927,USR-0207,east,power_user,web,control,1,0,3,43.48,3.53,1,1,0,0.0,0.0,1
TIP-00928,USR-0208,west,new_user,ios,treatment,0,0,4,17.32,2.74,1,1,1,0.1417,2.45,1
TIP-00929,USR-0209,north,casual,android,treatment,0,0,1,20.87,2.98,1,0,0,0.0,0.0,0
TIP-00930,USR-0210,south,power_user,web,control,0,0,2,24.36,3.14,1,0,0,0.0,0.0,0
TIP-00931,USR-0211,east,new_user,ios,control,1,0,3,27.72,3.04,1,1,0,0.0,0.0,1
TIP-00932,USR-0212,west,casual,android,treatment,1,1,4,32.61,3.61,1,1,1,0.1327,4.33,1
TIP-00933,USR-0213,north,power_user,web,control,0,0,1,35.61,3.09,1,1,1,0.1351,4.81,1
TIP-00934,USR-0214,south,new_user,ios,control,0,0,2,36.84,2.66,1,0,0,0.0,0.0,0
TIP-00935,USR-0215,east,casual,android,treatment,0,0,3,42.03,2.83,1,1,1,0.1535,6.45,1
TIP-00936,USR-0216,west,power_user,web,treatment,1,0,4,45.08,2.87,1,0,0,0.0,0.0,0
TIP-00937,USR-0217,north,new_user,ios,control,1,0,1,19.55,3.2,1,1,0,0.0,0.0,1
TIP-00938,USR-0218,south,casual,android,treatment,0,0,2,20.87,2.98,1,0,0,0.0,0.0,0
TIP-00939,USR-0219,east,power_user,web,treatment,0,1,3,25.43,2.68,1,1,1,0.154,3.92,1
TIP-00940,USR-0220,west,new_user,ios,control,0,0,4,28.08,3.19,1,1,1,0.1467,4.12,0
TIP-00941,USR-0221,north,casual,android,control,1,0,1,31.01,3.24,1,1,1,0.093,2.88,0
TIP-00942,USR-0222,south,power_user,web,treatment,1,0,2,35.51,3.22,1,1,1,0.1617,5.74,0
TIP-00943,USR-0223,east,new_user,ios,control,0,0,3,37.53,2.5,1,1,1,0.1217,4.57,1
TIP-00944,USR-0224,west,casual,android,control,0,0,4,40.4,2.94,1,1,1,0.126,5.09,1
TIP-00945,USR-0225,north,power_user,web,treatment,0,0,1,43.65,2.91,1,1,1,0.1162,5.07,1
TIP-00946,USR-0226,south,new_user,ios,treatment,1,1,2,19.71,3.73,1,0,0,0.0,0.0,0
TIP-00947,USR-0227,east,casual,android,control,1,0,3,20.91,3.66,1,0,0,0.0,0.0,0
TIP-00948,USR-0228,west,power_user,web,treatment,0,0,4,24.52,3.43,1,1,1,0.162,3.97,1
TIP-00949,USR-0229,north,new_user,ios,treatment,0,0,1,27.27,3.18,1,1,1,0.1057,2.88,1
TIP-00950,USR-0230,south,casual,android,control,0,0,2,30.2,2.6,1,1,0,0.0,0.0,1
TIP-00951,USR-0231,east,power_user,web,control,1,0,3,33.54,3.01,1,1,1,0.1261,4.23,0
TIP-00952,USR-0232,west,new_user,ios,treatment,1,0,4,39.19,3.35,1,0,0,0.0,0.0,0
TIP-00953,USR-0233,north,casual,android,control,0,1,1,40.26,3.42,1,0,0,0.0,0.0,0
TIP-00954,USR-0234,south,power_user,web,control,0,0,2,42.58,3.34,1,1,1,0.1116,4.75,0
TIP-00955,USR-0235,east,new_user,ios,treatment,0,0,3,19.42,3.4,1,1,0,0.0,0.0,1
TIP-00956,USR-0236,west,casual,android,treatment,1,0,4,22.47,3.33,1,0,0,0.0,0.0,0
TIP-00957,USR-0237,north,power_user,web,control,1,0,1,23.31,3.35,1,0,0,0.0,0.0,0
TIP-00958,USR-0238,south,new_user,ios,treatment,0,0,2,28.07,3.57,1,1,0,0.0,0.0,1
TIP-00959,USR-0239,east,casual,android,treatment,0,0,3,30.63,3.18,1,1,0,0.0,0.0,1
TIP-00960,USR-0240,west,power_user,web,control,0,1,4,33.61,3.19,1,1,0,0.0,0.0,0
TIP-00961,USR-0241,north,new_user,ios,control,1,0,1,36.7,2.96,1,0,0,0.0,0.0,0
TIP-00962,USR-0242,south,casual,android,treatment,1,0,2,40.24,3.02,1,1,1,0.1544,6.21,1
TIP-00963,USR-0243,east,power_user,web,control,0,0,3,42.53,3.35,1,1,1,0.1294,5.5,1
TIP-00964,USR-0244,west,new_user,ios,control,0,0,4,17.3,2.59,1,0,0,0.0,0.0,0
TIP-00965,USR-0245,north,casual,android,treatment,0,0,1,22.98,3.59,1,0,0,0.0,0.0,0
TIP-00966,USR-0246,south,power_user,web,treatment,1,0,2,23.39,3.55,1,0,0,0.0,0.0,0
TIP-00967,USR-0247,east,new_user,ios,control,1,1,3,28.93,2.98,1,1,0,0.0,0.0,0
TIP-00968,USR-0248,west,casual,android,treatment,0,0,4,32.02,3.38,1,1,1,0.1649,5.28,1
TIP-00969,USR-0249,north,power_user,web,treatment,0,0,1,33.23,3.48,1,1,1,0.1192,3.96,1
TIP-00970,USR-0250,south,new_user,ios,control,0,0,2,36.61,2.7,1,1,0,0.0,0.0,1
TIP-00971,USR-0251,east,casual,android,control,1,0,3,41.86,3.85,1,1,1,0.1175,4.92,1
TIP-00972,USR-0252,west,power_user,web,treatment,1,0,4,43.24,3.24,1,1,1,0.1478,6.39,1
TIP-00973,USR-0253,north,new_user,ios,control,0,0,1,16.86,3.43,1,0,0,0.0,0.0,0
TIP-00974,USR-0254,south,casual,android,control,0,1,2,20.76,3.28,1,0,0,0.0,0.0,0
TIP-00975,USR-0255,east,power_user,web,treatment,0,0,3,24.92,2.92,1,1,1,0.1493,3.72,1
TIP-00976,USR-0256,west,new_user,ios,treatment,1,0,4,27.43,3.54,1,1,1,0.1307,3.59,0
TIP-00977,USR-0257,north,casual,android,control,1,0,1,30.02,3.8,1,1,1,0.0984,2.95,1
TIP-00978,USR-0258,south,power_user,web,treatment,0,0,2,35.48,3.21,1,1,1,0.1251,4.44,1
TIP-00979,USR-0259,east,new_user,ios,treatment,0,0,3,37.94,2.57,1,0,0,0.0,0.0,0
TIP-00980,USR-0260,west,casual,android,control,0,0,4,39.87,3.03,1,0,0,0.0,0.0,0
TIP-00981,USR-0261,north,power_user,web,control,1,1,1,42.66,3.72,1,1,1,0.1446,6.17,1
TIP-00982,USR-0262,south,new_user,ios,treatment,1,0,2,17.98,3.62,1,0,0,0.0,0.0,0
TIP-00983,USR-0263,east,casual,android,control,0,0,3,20.85,2.53,1,1,1,0.161,3.36,0
TIP-00984,USR-0264,west,power_user,web,control,0,0,4,23.51,3.29,1,1,1,0.1459,3.43,1
TIP-00985,USR-0265,north,new_user,ios,treatment,0,0,1,28.4,2.69,1,0,0,0.0,0.0,0
TIP-00986,USR-0266,south,casual,android,treatment,1,0,2,30.93,2.96,1,0,0,0.0,0.0,0
TIP-00987,USR-0267,east,power_user,web,control,1,0,3,33.95,3.34,1,0,0,0.0,0.0,0
TIP-00988,USR-0268,west,new_user,ios,treatment,0,1,4,38.83,2.67,1,1,1,0.1456,5.65,1
TIP-00989,USR-0269,north,casual,android,treatment,0,0,1,42.39,2.98,1,1,1,0.1575,6.68,1
TIP-00990,USR-0270,south,power_user,web,control,0,0,2,43.59,3.33,1,1,0,0.0,0.0,1
TIP-00991,USR-0271,east,new_user,ios,control,1,0,3,18.6,3.08,1,0,0,0.0,0.0,0
TIP-00992,USR-0272,west,casual,android,treatment,1,0,4,22.96,3.12,1,0,0,0.0,0.0,0
TIP-00993,USR-0273,north,power_user,web,control,0,0,1,24.63,2.93,1,0,0,0.0,0.0,0
TIP-00994,USR-0274,south,new_user,ios,control,0,0,2,29.55,3.15,1,1,0,0.0,0.0,1
TIP-00995,USR-0275,east,casual,android,treatment,0,1,3,30.56,2.73,1,0,0,0.0,0.0,0
TIP-00996,USR-0276,west,power_user,web,treatment,1,0,4,32.87,3.74,1,0,0,0.0,0.0,0
TIP-00997,USR-0277,north,new_user,ios,control,1,0,1,36.88,3.45,1,1,0,0.0,0.0,1
TIP-00998,USR-0278,south,casual,android,treatment,0,0,2,39.32,2.88,1,1,1,0.143,5.62,1
TIP-00999,USR-0279,east,power_user,web,treatment,0,0,3,45.0,2.59,1,1,0,0.0,0.0,0
TIP-01000,USR-0280,west,new_user,ios,control,0,0,4,19.12,3.36,1,1,0,0.0,0.0,1
TIP-01001,USR-0281,north,casual,android,control,1,0,1,21.84,3.84,1,1,1,0.1332,2.91,1
TIP-01002,USR-0282,south,power_user,web,treatment,1,1,2,23.45,2.9,1,0,0,0.0,0.0,0
TIP-01003,USR-0283,east,new_user,ios,control,0,0,3,27.51,3.39,1,1,0,0.0,0.0,0
TIP-01004,USR-0284,west,casual,android,control,0,0,4,30.33,3.21,1,0,0,0.0,0.0,0
TIP-01005,USR-0285,north,power_user,web,treatment,0,0,1,32.84,3.35,1,1,1,0.1053,3.46,1
TIP-01006,USR-0286,south,new_user,ios,treatment,1,0,2,36.48,3.39,1,1,1,0.1512,5.52,1
TIP-01007,USR-0287,east,casual,android,control,1,0,3,40.63,3.49,1,1,1,0.1249,5.07,1
TIP-01008,USR-0288,west,power_user,web,treatment,0,0,4,42.82,2.58,1,1,1,0.149,6.38,1
TIP-01009,USR-0289,north,new_user,ios,treatment,0,1,1,18.41,3.34,1,1,1,0.1338,2.46,1
TIP-01010,USR-0290,south,casual,android,control,0,0,2,22.09,2.71,1,0,0,0.0,0.0,0
TIP-01011,USR-0291,east,power_user,web,control,1,0,3,25.55,3.11,1,1,0,0.0,0.0,1
TIP-01012,USR-0292,west,new_user,ios,treatment,1,0,4,29.36,2.94,1,0,0,0.0,0.0,0
TIP-01013,USR-0293,north,casual,android,control,0,0,1,30.96,2.87,1,1,0,0.0,0.0,1
TIP-01014,USR-0294,south,power_user,web,control,0,0,2,33.78,3.58,1,1,0,0.0,0.0,1
TIP-01015,USR-0295,east,new_user,ios,treatment,0,0,3,36.47,2.54,1,0,0,0.0,0.0,0
TIP-01016,USR-0296,west,casual,android,treatment,1,1,4,39.84,3.25,1,0,0,0.0,0.0,0
TIP-01017,USR-0297,north,power_user,web,control,1,0,1,45.13,2.96,1,1,0,0.0,0.0,0
TIP-01018,USR-0298,south,new_user,ios,treatment,0,0,2,19.58,3.39,1,1,0,0.0,0.0,1
TIP-01019,USR-0299,east,casual,android,treatment,0,0,3,21.44,2.52,1,1,1,0.1302,2.79,1
TIP-01020,USR-0300,west,power_user,web,control,0,0,4,24.03,3.02,1,0,0,0.0,0.0,0
TIP-01021,USR-0301,north,new_user,ios,control,1,0,1,26.85,3.61,1,1,1,0.1295,3.48,1
